stop_id,stop_lat,stop_lon,stop_name
22298,13.00032,77.61609,Mosque Road
36939,12.92882,77.58516,Jayanagara bus stand - Car Parking
22316,12.95936,77.65618,Murugeshpalya
22283,12.95285,77.83026,Medi Mallasandra
22322,12.93588,77.49244,Nagadevanahalli
22620,12.96932,77.74996,White Field Post Office
20901,12.99448,77.75769,Kadugodi Bridge
22319,13.01049,77.61513,Muslim Colony
22327,13.03735,77.62336,Nagawara
26786,12.99796,77.48947,Syndicate Bank Layout
39477,13.01627,77.59137,Tharalabalu Junction
36595,13.02660,77.60407,CS-Sultanpalya
22366,13.08000,77.63398,Noor Nagara
22306,13.02867,77.56161,MS Ramaiah College
20902,12.99563,77.75855,Kadugodi Bus Station
22352,12.95379,77.61737,Neelasandra Rose Garden
36432,12.99542,77.75912,CS-Kadugodi Bus Stand
22356,13.09766,77.59166,NES Office
22365,13.08003,77.63413,Noor Nagara
22358,13.01456,77.65779,New Baldwin School
22337,12.95961,77.64991,NAL Manipal Hospital
26874,13.12633,77.49753,Thammarasanahalli Madhugirihalli
22405,12.97562,77.53124,Prashanth Nagara
22423,13.00964,77.63534,Ramaswamypalya
22383,13.04192,77.62480,Nagavara Junction Petrol Bunk
27113,13.07828,77.91783,Ummulu Gate
22343,13.06849,77.55995,Nanjappa Circle
22363,12.85694,77.52685,NICE Road
22346,12.94942,77.57379,National College
22377,13.01364,77.64251,Patel Public School Kalyananagara
26880,13.07598,77.48819,Thammenahalli Palya
22382,13.04189,77.62498,Nagavara Junction Petrol Bunk
35200,12.90870,77.60348,NS Palya
35126,12.90707,77.60015,JP Nagara 3rd Phase
32537,13.19786,77.75048,Doddahosahalli
22408,12.88067,77.54621,Raghuvanahalli Cross
29579,12.90632,77.42885,Ashrama Ramohalli
22409,12.88072,77.54602,Raghuvanahalli Cross
22413,12.95695,77.73949,Ramagondanahalli
25277,12.91774,77.39529,Ganapathihalli
27041,12.99786,77.27104,Thorechannahalli
22461,13.04746,77.62858,Sarayipalya
27082,12.82857,77.59552,Tulips Resort
22452,13.04814,77.76054,Sannathammanahalli
22453,13.04778,77.76062,Sannathammanahalli
22410,12.99129,77.72123,Rajapalya
32168,13.19310,77.48628,Byatha Cross
22399,13.07654,77.55829,Vidyaranyapura Post Office
22447,12.81088,77.51151,Saluhunase
29824,12.92236,77.47481,Beedi Karmikara Colony Gate
22493,12.99534,77.69543,Singaianapalya Phoenix
22538,12.86958,77.53705,Thalagattapura
35743,12.97816,77.57068,CS-Kempegowda Bus Station
22481,13.09951,77.58834,Sheshadripuram College
22488,12.95607,77.73057,Siddapura
22437,12.83067,77.51313,Saalu Doddy
22511,12.93816,77.55687,Srinivasa Nagara
22467,13.07239,77.54625,SBI Bank
27258,13.28338,77.80580,Venkatapura Cross
22476,13.09794,77.58437,Sharavathi Hotel
22514,13.10338,77.62356,Srinivasapura Kogilu
32135,13.12912,77.60492,BSF Yelahanka
22445,12.95262,77.57653,Sajjan Rao Circle
22457,13.10457,77.61045,Sapthagiri Layout
22438,12.83065,77.51297,Saalu Doddy
20922,12.97749,77.57327,Kempegowda Bus Station
22487,12.95634,77.73191,Siddapura
36997,12.99566,77.75871,Kadugodi Bus Station - BMTC Bus Pass Counter
39332,13.07486,77.50175,CS-Yogi Vernana Reddy Circle
22553,12.98602,77.78128,Thirumalashettyhalli  Cross
22497,12.86207,77.77213,Sompura Gate
22596,13.01537,77.61749,Venkateshapura
34973,13.12013,77.33019,Thore Kempahalli
22492,12.99554,77.69541,Singaianapalya Phoenix
22555,13.08871,77.63550,Thirumenahalli Cross (KNS College)
22525,12.98583,77.64547,Swamy Vivekananda Metro Station
34971,12.75738,77.39737,ThoreDoddy
22575,12.86483,77.53314,Vajramuneshwara Gate
22558,12.95575,77.72042,Thubarahalli
22500,12.86202,77.77200,Sompura Gate
22601,13.04559,77.62759,Vidyasagara
22541,13.05610,77.63291,Thanisandra
22513,13.10347,77.62349,Srinivasapura Kogilu
37086,12.98419,77.60320,SBS
37218,12.98415,77.60332,SBS3
22574,12.86481,77.53334,Vajramuneshwara Gate
31936,12.92231,77.47482,Beedi Karmikara Colony Gate
36959,12.99000,77.53354,Basaveshwara Nagara Bus Station-Axis Bank ATM
22608,13.29479,77.80199,Vijayapura Bus Stand Jangamakote
32888,13.10479,77.62972,Hazarath Tippu Nagara
22629,12.87225,77.76649,Yamare
22756,12.97093,77.61970,Trinity Circle
22609,13.29499,77.80215,Vijayapura Bus Stand Jangamakote
22578,12.95642,77.74524,Varthur Kodi
22615,12.98604,77.51153,Vokkaliga School Kottigepalya
22611,12.92864,77.73954,Vinayakanagara Varthur
22634,12.93085,77.57646,Yadiyuru
22612,12.92883,77.73962,Vinayakanagara Varthur
39333,13.07498,77.50170,Yogi Vernana Reddy Circle
22602,13.08381,77.56027,Vidyaranyapura
22630,12.87208,77.76646,Yamare
37003,12.99563,77.75855,Kadugodi Bus Station - Hotel Archana
22641,13.10063,77.59453,Yelahanka Old Town
37087,12.98417,77.60326,SBS Connector
22697,12.97026,77.61066,Garuda Mall
32973,12.95118,77.23744,Hosapete Gate
22700,13.05046,77.53521,HMT Watch Factory
34848,12.96777,77.74945,White Field Post Office
22702,13.05066,77.54157,HMT Post Office
22663,13.02117,77.63695,Jalavayu Vihara
22701,13.04964,77.53772,Shopping Complex HMT
22755,12.96707,77.62030,Military Accounts Office
22687,12.98002,77.50667,Annapoorneshwarinagara
22710,13.04962,77.53739,Shopping Complex HMT
22709,13.05049,77.54109,HMT Post Office
22816,13.06456,77.90685,Yalachammanahalli Gate
24623,12.82745,77.45962,Chinnakurchi
22813,13.06551,77.91099,Yalachammanahalli
22565,12.96353,77.58507,Town Hall
22728,12.93063,77.54705,Water Tank
20908,12.86270,77.43388,Kanminake
37000,12.99547,77.75887,Kadugodi - Women Waiting Lounge (Nirbhaya)
22822,12.86791,77.61622,Yelenahalli
22804,13.26024,77.51313,Yakashipura Cross
22839,13.15396,77.93328,Yettakki
22815,13.06459,77.90684,Yalachammanahalli Gate
22814,13.06521,77.91100,Yalachammanahalli
22807,13.10388,77.34835,Yelachagere
22810,13.09647,77.35798,Yalachagere Colony
22809,13.09650,77.35791,Yalachagere Colony
29696,12.91911,77.47745,Bande Mutt Gate Kengeri
22828,12.93816,77.71512,Yellappa Reddy House
22838,13.15401,77.93328,Yettakki
22036,12.99199,77.71498,Hoodi
22833,13.09555,77.30064,Yennigere
22840,12.92116,77.85567,Yettu Kodi
22825,13.25947,77.76530,Yeliyur
23511,12.92644,77.70108,Bhoganahalli
22849,12.87354,77.44835,YMCA Public School
22632,13.01157,77.67326,Yarayyanapalya
33809,13.08221,77.73862,Mandur
39455,13.08225,77.73860,CS-Mandur
20588,13.02564,77.64060,80 feet Road Kalyananagara
22826,13.26681,77.74152,Kurubarakunte Cross (Narsari)
22841,12.92118,77.85556,Yettu Kodi
22824,13.25947,77.76530,Yeliyur
21229,12.99698,77.66937,Tin Factory
22827,13.26679,77.74136,Kurubarakunte Cross (Narsari)
22831,12.90553,77.64117,Yellukunte Govt School
22892,12.92490,77.63458,Koramangala 1st Block
22851,12.80137,77.30082,Yoga Gangotri Trust
22877,12.94659,77.60052,Wilson Garden 14th Main
22890,12.92328,77.58898,18th Main Jayanagara
27535,13.02160,77.55331,Yeshawanthapura Railway Station
33458,12.92351,77.47287,Kengeri Club
22918,12.92317,77.59363,4th T Block Jayanagara
22872,13.00323,77.56526,Malleshwara 13th Cross  (8th Mian)
22939,13.00008,77.56546,Malleshwara 8th Cross (8th Main KBS)
22907,13.01505,77.53901,2nd Stage Kanteeravanagara
36940,12.98842,77.53342,Basaveshwara Nagara Bus Station-Public Toilet - 1
23067,13.06576,77.60081,Amruthahalli
22916,13.10430,77.57008,4th Phase Yelahanka New Town Iyengar Bakery
20608,12.94183,77.55567,Apex Bank
23014,12.91347,77.54088,AGS Layout Cross
20610,13.02679,77.57984,Ashwathnagara
22993,12.73303,77.65433,Aduru
22981,13.17280,77.57126,Addiganahalli Extension
21228,12.99645,77.66857,Tin Factory
35712,13.14961,77.63520,Vasantavihar Colony Billamaranahalli
22950,12.91969,77.59247,9th Block Jayanagara (40th Cross)
20607,12.94177,77.55602,Apex Bank
23665,12.91125,77.57452,JP Nagara 1st Phase
23095,12.71677,77.70018,Anekal Circle
38109,12.84691,77.67192,Electronic City DEPOT-19 Gate
23081,13.11460,77.57901,Ananthapura Gate
31861,12.77538,77.39844,Banandur Circle
37890,12.95419,77.59229,Shanthinagara bus stand - Hotel Swathi Deluxe
23082,13.11478,77.57907,Ananthapura Gate
31312,12.93285,77.37164,Kadusiddanapalya
23427,12.92715,77.58961,Jayanagara Church
23094,12.70939,77.69641,Anekal
23133,12.89334,77.62566,APR K
20636,13.04639,77.55583,BEL Circle
23137,13.21637,77.55258,Aradeshanahalli Gate
37892,12.95412,77.59221,Shanthinagara bus station - Parking 2
23438,12.99111,77.61430,Thomas Bakery
31999,12.73518,77.50918,Bettahalli Kaval
22155,13.05373,77.76177,Katamanallur Gate
31896,13.10656,77.45369,Basappa Layout Mattahalli
26398,13.21378,77.25618,Yadehalli Dabaspete
31909,13.22562,77.57649,Basavanapura
31888,12.74724,77.43327,Bannigiri Cross
23155,12.92970,77.36468,Aralimaradapalya
33258,13.00899,77.16819,Kaleri
31944,13.18356,77.67974,Beguru
31907,13.01092,77.71002,Basavanapura
31906,12.84977,77.38350,Basavanapura
31902,13.10223,77.38875,Basavanahalli Cross
31899,12.86409,77.65033,Basapura Electronic City
34710,12.88923,77.43770,Subbarayappanapalya Cross
32002,13.19941,77.73925,Bettakote
33606,12.93286,77.37169,Kudusiddanapalya
32000,13.16168,77.39285,Bettahallipalya
32427,12.91956,77.64495,Depot-25 Gate
23201,12.87458,77.28357,Athimagere Gate
23603,12.80664,77.51056,Santekatte
24226,12.78728,77.63353,Jigani Tent
32413,13.05631,77.61148,Dasarahalli Hebbala
23160,13.20152,77.79732,Arasanahalli
23161,13.20148,77.79737,Arasanahalli
23213,13.09877,77.85841,Atturu
39264,12.81852,77.29431,GNGH
23217,13.13522,77.56915,Avalahalli
38785,13.09287,77.63281,Commanders Galaxy Apartments
22808,13.10383,77.34842,Yelachagere
23166,12.81475,77.67016,Aravinda Limited
22518,12.97029,77.60512,St Patrick Church
23216,12.74649,77.70780,Avadadenahalli Gate
23236,12.96969,77.80040,Ayurvedic Hospital Bodhanahosahalli
33549,12.89119,77.41301,Koluru
36952,12.98859,77.53374,Basaveshwara Nagara Bus Station-Hotel Bhavya
23238,13.00426,77.70997,Ayyappa Nagara  Sadaramangala
32998,12.91955,77.36538,Huluvenahalli
23266,13.05693,77.50176,Bagalagunte Village
24511,12.84966,77.59993,Chikka Kammanahalli
23240,13.07468,77.51700,Ayyappa School Kereguddadahalli
22454,13.07669,77.79532,Santhe Gate
23251,12.99714,77.40872,B Krishnappa Nagara
23263,12.87177,77.42746,Badrapura
23247,13.01006,77.65750,B Channasandra
33010,13.03914,77.39107,Hunnigere Cross
22693,12.97071,77.61959,Trinity Circle
38888,12.97747,77.57288,BENGALURU
20730,13.02217,77.57224,CPRI Quarters
38786,13.09291,77.63280,Commanders Galaxy Apartments
23336,13.02892,77.55903,Mathikere Post Office
23340,12.99395,77.59547,Vasanthanagara
21814,12.87932,77.76156,Chambenahalli
39113,13.07825,77.53598,Veeramadakari Circle
23333,12.92553,77.62563,Kudure Mukha Colony
23342,13.01364,77.59362,Matadahalli
23397,12.86042,77.79879,Thindlu Gate
22627,12.95525,77.68829,Yamalur Cross
23354,12.98755,77.58039,Shivananda Store
32687,13.24475,77.71315,Giriyamma Circle
23326,13.00927,77.55449,Vivekananda College
26712,12.88927,77.43773,Subbarayappanapalya Cross
23386,12.90489,77.67605,Kasavanahalli
23395,12.85988,77.78933,Rama Devasthana Sarjapur
23366,12.85943,77.56985,KRB Indian Oil Petrol Bunk Kembathalli
23390,12.90883,77.68970,Radhareddy Layout
23392,12.90869,77.68985,Radhareddy Layout
23389,12.87368,77.66638,Bengaluru Central Jail
23376,12.87370,77.66617,Bengaluru Central Jail
22699,12.98416,77.58696,RC College
23383,12.92754,77.62067,Koramangala Water Tank
22621,12.97056,77.75000,White Field Post Office
24717,12.99308,77.60928,Coles Park
23379,12.88594,77.67239,KSRP Training Centre
23437,12.99562,77.61663,Sindhi Colony
23419,12.85983,77.78929,Rama Devasthana Sarjapur
23428,12.92343,77.58964,18th Main Jayanagara
23424,12.99543,77.62348,Pankaj Dairy
23410,12.88227,77.85212,Maranagere
23435,12.99503,77.62849,Jeevanahalli
30092,12.82240,77.57236,Bilavaradahalli Cross
20765,12.92290,77.49583,Dubasipalya Cross
31923,13.29566,77.73589,Bayalu Bandikhane
23407,12.88233,77.85220,Maranagere
23403,12.89677,77.84224,Baguru
23413,12.89478,77.82101,Mugaluru
23436,12.99382,77.62666,Jeevanahalli Water Tank
39379,12.71286,77.39131,Huchammanadoddi
23399,12.87887,77.81290,Dodda Thimmasandra Gate
23433,12.97176,77.60441,St Joseph Boys High School Musuem Road
23368,12.85560,77.58514,Sri Adishakthi Temple
23401,12.89488,77.82095,Mugaluru
29795,13.29560,77.73597,Bayalu Bandikhane
20778,12.94411,77.56426,Ganesha Bhavan
23464,12.87468,77.57649,Vaddarapalya JP Nagara 8th Phase
33106,12.99901,77.44272,Janapriya Township
23515,12.76868,77.50920,Girigowdana Doddy Cross
23514,12.74611,77.52336,Girigowdana Doddy
23512,12.76879,77.50956,Girigowdana Doddy Cross
23463,12.92969,77.58021,Jayanagara Metro Station Arrival
23483,12.93680,77.58128,South End Circle
23479,12.96033,77.56255,Chamarajapet
23449,12.92939,77.58021,Jayanagara Metro Station Depature
35347,12.90707,77.58567,JP Nagara 15th Cross
25420,13.24454,77.71378,Giriyamma Circle
23520,13.06383,77.57179,Virupakshapura
23521,13.06169,77.57429,Railway Gate Kodigehalli
39195,12.87467,77.64903,HRJ
39380,12.71287,77.39128,Huchammanadoddi
23522,13.05988,77.57685,Kodigehalli
23518,13.07348,77.56684,Thindlu
23553,12.74897,77.48650,Ravagodlu Gate
25072,13.02625,77.74816,Doddabannahalli
23550,12.76458,77.48755,Hosa Doddy Gate
23558,12.96581,77.75681,Hagaduru
23557,12.96969,77.75240,Gandhipura
23552,12.75429,77.48468,Bolare
30457,12.90716,77.59991,JP Nagara 3rd Phase
23526,13.05960,77.59000,Ganesha Temple Sahakara Nagara
23517,13.06987,77.56477,Lakeshore Garden
23591,12.83831,77.60501,CK Palya Dinne
33138,13.02964,77.82600,Jinnagara Cross
23527,13.05746,77.59282,Kodigehalli Gate
23592,12.83340,77.60871,CK Palya
23577,12.90079,77.60112,Bilekahalli
20954,12.87861,77.44539,Kumbalagodu
23516,13.06843,77.56030,Nanjappa Circle
23551,12.76118,77.48671,Nettigere Cross
27510,13.16204,77.45881,Nruthyagrama
23604,12.79451,77.50544,Pattareddypalya
23602,12.82044,77.51420,Udipalya
23568,12.96515,77.79988,Naganayakanakote Cross
23561,12.97524,77.77134,Nagondanahalli
33128,12.97661,77.40059,Jettipalya
23595,12.93727,77.61845,Kalyana Mantapa Koramangala
23563,12.96579,77.75689,Hagaduru
23596,12.93542,77.61453,Jyothi Nivas College
22279,12.97349,77.61051,Mayohall
21024,13.00740,77.50543,Milk Dairy Hegganahalli
36473,12.95517,77.59242,Vishnubhavan Hotel
23598,12.94399,77.60532,MICO Gate Adugodi
24818,13.04704,77.50159,Deepak Factory
39480,12.91707,77.61525,BTML Connector
23617,12.68707,77.47475,Harohalli Petrol bunk
23605,12.76803,77.48882,Sadhanapalya Gate
23564,12.96964,77.75241,Gandhipura
23600,12.85989,77.52900,Jyothi Farm
23601,12.82494,77.51374,Dayananda Sagar Vidya Samste
23597,12.93486,77.61195,Koramangala Forum Mall
23653,12.92161,77.59699,Jayanagara Pump House
25116,13.05633,77.89090,Doddathaggalli
23613,12.69801,77.47846,Harohalli Depot
23638,12.85983,77.52879,Jyothi Farm
23612,12.70305,77.48100,Kebbedoddi Gate
23606,12.74895,77.48633,Ravagodlu Gate
23636,12.82039,77.51401,Udipalya
23628,12.76455,77.48741,Hosa Doddy Gate
21055,12.99577,77.50249,Neelagiri Thopu
21054,12.99578,77.50253,Neelagiri Thopu
21082,13.03556,77.52613,Peenya Industry Metro Station
39481,12.91517,77.61516,BTMBST
23663,12.91052,77.58315,JP Nagara 24th Main 9th Cross
23660,12.99648,77.62157,Cox Town
23702,12.92828,77.58741,Jayanagara Church
20712,12.95815,77.52650,Chandra Layout Circle
23632,12.78272,77.49950,APS College
23611,12.71347,77.48163,New Gabbadi
39482,13.08451,77.49888,Govt Primary School Chikkabhanavara
22278,12.97336,77.60990,Mayohall
23671,12.96336,77.60672,Johnson Market
25158,12.98590,77.67917,DRDO 2nd Stage
23694,12.92172,77.59710,Jayanagara Pump House
23703,12.94844,77.68076,Yamalur
23708,12.93652,77.70370,Panathuru
23711,12.89881,77.65121,Somasandra Palya
23752,12.99620,77.61770,Sindhi Colony
27572,12.91845,77.55737,Padmanabha Nagara Rock
23738,12.84445,77.58379,Weavers Colony
23740,12.83617,77.57681,Bilavaradahalli
21083,13.03599,77.52579,Peenya Industry Metro Station
23728,12.94945,77.56774,Ramakrishna Ashrama
37119,12.97395,77.61119,Mayohall G-2
23750,12.98424,77.61165,Kamaraja Road
23710,12.94846,77.68069,Yamalur
23735,12.92141,77.56027,Devegowda Petrol Bunk
20659,13.04720,77.57339,Bhadrappa Layout
23707,12.93554,77.70582,Panathuru Circle
23666,12.95408,77.58554,Lalbagh Main Gate
38574,12.97266,77.61083,Mayohall
23759,12.94367,77.58496,Ashoka Pillar
23751,12.99119,77.61421,Thomas Bakery
39723,12.96897,77.81824,Obalapura Anjaneyaswamy Temple
23756,12.99498,77.62809,Jeevanahalli
20974,12.92023,77.62066,Madivala
20631,12.98391,77.55412,Bashyam Circle Rajajinagara
20629,12.99436,77.55276,Basaveshwara College
23753,12.99591,77.62385,Pankaj Dairy
20672,12.98331,77.63834,Binnamangala
23777,12.94519,77.54744,Muneshwara Block
23781,12.81559,77.58317,Vijaya Bank Bannerughatta
23774,12.89713,77.62618,Hongasandra
20640,12.96083,77.71641,BEML Layout Gate
23754,12.99456,77.62694,Jeevanahalli Water Tank
23806,12.89726,77.62623,Hongasandra
21129,13.00009,77.58425,RM Guttahalli
23810,12.88003,77.62459,Aralimara (PK Kalyana Mantapa )
34666,13.17153,77.55800,Sri Banashankari Layout
34264,13.02362,77.52196,Rajagopala Nagara Police Station
23798,12.96351,77.60681,Johnson Market
23343,13.01751,77.59180,Rahamathnagara
33362,12.78507,77.46582,Karenahalli
23803,12.93460,77.61228,Forum Mall
21119,12.94898,77.56765,Ramakrishna Ashrama
21087,12.87243,77.43940,Pepsi Gate
23800,12.95289,77.60532,Anepalya
21131,13.02366,77.54877,RMC Yard (Yeshawanthapura New Railway Station)
23788,13.01755,77.59187,Rahamathnagara
21034,12.93638,77.60651,Muneshwara Devasthana
25185,13.14535,77.81581,E Muthsandra
21447,12.93349,77.58396,3rd Block Jayanagara
23807,12.89334,77.62568,APR K
23814,12.87985,77.62456,Aralimara (PK Kalyana Mantapa )
23822,12.94473,77.62327,NGV Koramangala
21210,13.03506,77.51806,Systems Peenya
23817,12.93337,77.61280,Hosur Road junction
23833,12.79081,77.70578,Surya Nagara
23787,13.02201,77.59257,RTN Post Office
36539,12.90624,77.58563,JP Nagara 15th Cross
23816,12.88880,77.62563,St Francis School
23808,12.88898,77.62568,St Francis School
23815,12.88501,77.62508,Canara Bank Begur
23811,12.87628,77.62689,BGRCC
23863,12.85619,77.58884,Gottigere
22051,13.07012,77.78375,Hosakote High School
23837,12.76983,77.70145,Marasur Gate
23838,12.75921,77.70372,RK Farm
23813,12.87624,77.62681,BGRC
23860,12.84446,77.58375,Weavers Colony
31427,12.95769,77.77540,Thimmadanahalli Gate
23877,12.81165,77.66601,Rupesh Hotel
23888,12.81176,77.66589,Rupesh Hotel
23858,12.83621,77.57675,Bilavaradahalli
23844,12.72589,77.70442,Kavala Hosahalli
23852,12.94428,77.60286,MICO Factory Junction
23849,12.89162,77.62585,Galaxy Paradise (Tent)
23835,12.78655,77.70329,Iggluru
38561,13.05943,77.77099,Hosakote Toll (Volvo)
23847,12.89976,77.62691,Kalyanamantapa (Oxford College)
33177,12.90665,77.58581,JP Nagara 15th Cross
33886,12.87735,77.37747,Mayasandra
21505,12.96536,77.38112,Deva Machohalli Cross
23898,12.91086,77.68439,Junnasandra Gate Wipro Regional Office
23876,12.81695,77.67627,Industrial Area Water Tank Bommasandra
23895,12.92481,77.63802,Jakkasandra
21492,12.98569,77.47952,College Cross Byadarahalli
31455,12.81510,77.44123,Thippuru
23900,12.90352,77.70401,Carmelram Gate
31436,13.16990,77.58039,Thimmasandra Circle
23892,12.94962,77.60587,Pothalappa Garden
23894,12.92501,77.63448,Koramangala 1st Block
23883,12.79360,77.65144,Bande Nallasandra
23878,12.80807,77.66389,Biocon Jigani Road
33573,13.29201,77.75104,Koramangala
23846,12.90351,77.62713,Nyanappanahalli Cross
38560,13.05978,77.77072,Hosakote Toll (Volvo)
23897,12.91419,77.67711,Kaikondrahalli
21504,12.96552,77.38110,Deva Machohalli Cross
23896,12.91858,77.66991,Bellanduru Gate SJP Road
23914,12.90343,77.70399,Carmelram Gate
23966,12.92600,77.54438,Srinivasa Kalyana Mantapa
23920,12.92454,77.63826,Jakkasandra
23952,12.83337,77.60874,CK Palya
23984,12.79071,77.70562,Surya Nagara
23985,12.79863,77.70593,Chandapura KEB
23953,12.83828,77.60498,CK Palya Dinne
23976,12.72591,77.70433,Kavala Hosahalli
23968,12.92127,77.54322,SLV Bakery
21572,12.97779,77.60204,MG Road
23918,12.91864,77.66931,Bellanduru Gate SJP Road
23921,12.92432,77.63124,St francis College
21535,12.97528,77.56504,Hunasemara
23979,12.75215,77.70667,Byagadadenahalli Gate
23873,12.91354,77.59980,MICO Layout Checkpost Gopalan mall
23917,12.91402,77.67714,Kaikondrahalli
22057,13.05940,77.77087,Hosakote Toll
23988,12.97866,77.47789,Bharath Nagara 2nd Stage
23998,12.85116,77.65763,Velankani Drive
21637,12.92385,77.58028,Jayanagara 8th Block
24014,13.02482,77.53395,Modern Food Goraguntepalya
23995,12.85403,77.62071,Mylasandra
21759,12.97886,77.80248,Bhodhana Hosahalli
23994,12.87289,77.62476,Hanuman Temple Beguru
24039,12.91133,77.57458,JP Nagara 1st Phase
24041,12.91059,77.58331,JP Nagara 24th Main 9th Cross
24042,12.91137,77.58570,RV Dental College
25360,12.99824,77.55996,Gayathri Nagara
33000,12.92007,77.36864,Huluvenahalli Gate
21645,12.80086,77.78283,Anjaneya Temple Bidaraguppe
24040,12.91095,77.57876,Indiragandhi Circle
23990,12.97515,77.47996,Bilikallu
24018,13.00034,77.59478,Jayamahal
31490,12.99192,77.48526,Thunga Nagara
21812,12.95627,77.56744,Chamarajapet
24158,12.85318,77.62047,Mylasandra
31554,12.82669,77.64004,Vapasandra
24019,13.00413,77.59359,Munireddy Palya J C Nagara
25434,13.08217,77.60332,GKVK Layout
26053,12.92005,77.36860,Huluvenahalli Gate
24047,12.99629,77.62153,Cox Town
24055,12.89880,77.65130,Somasandra Palya
21842,12.90906,77.54910,Chikkallasandra Bank Colony
21824,12.90335,77.51628,Channasandra Colony
21826,13.00616,77.62084,Charls School Toll Gate
24092,12.73197,77.67088,Indlavadi Cross
31536,13.09932,77.44484,Vaderahalli Cross
24050,13.11829,77.68840,Dasanayakanahalli
24020,13.00999,77.59058,TV Tower
24070,12.94426,77.60458,MICO Gate Adugodi
31567,13.02714,77.73642,Veeranahalli
24094,12.72005,77.69052,Muthyalamadu Cross
24085,12.78664,77.63743,Jigani Bus Stand
28391,12.89510,77.41532,Kundalapura
39180,12.97410,77.54765,MNVR
25432,13.07254,77.59245,GKVK GATE
24044,12.93675,77.58308,Madhavan Park
22056,13.05963,77.77057,Hosakote Toll
24060,12.99239,77.53358,Sharada Colony
24062,12.99290,77.52925,Kamalanagara BEML Layout
24105,13.06952,77.60166,Jakkur Layout 3rd Cross.
25468,12.88033,77.19202,Gollarahatti Magadi
31578,13.32716,77.72547,Venkatagiri Kote
24072,12.93739,77.61839,Kalyana Mantapa Koramangala
24112,13.06289,77.58517,Ganesha Temple Sahakara Nagara
24071,12.93533,77.61415,Jyothi Nivas College
24114,13.06187,77.57404,Railway Gate Kodigehalli
24115,13.06378,77.57179,Virupakshapura
24148,12.80449,77.62654,Koppa
24136,12.94453,77.60276,MICO Factory Junction
24122,12.94479,77.62336,NGV Koramangala
24116,13.06825,77.56946,Tennis Court Thindlu
24147,12.82587,77.62304,Bingipura Cross
24100,13.06809,77.62938,Dr.Shivaramakaranth Nagara
21863,12.99632,77.61247,Coles Road
23675,12.95249,77.58335,Lalbagh Main Gate
31597,13.13048,77.67250,Vijaya School
24120,12.77620,77.63615,Narasimha Temple
25559,13.02990,77.50036,Gruhalakshmi Layout
24118,13.06987,77.56481,Lakeshore Garden
24139,12.85876,77.61194,Nobel Residency
24131,12.81549,77.58299,Vijaya Bank Bannerughatta
24137,12.89167,77.62588,Galaxy Paradise (Tent)
24155,12.82630,77.61561,Hullahalli Village
24146,12.82761,77.62325,Hullahalli Cross
24198,12.94337,77.75098,Sorahunse Gate
24168,12.86231,77.67491,Dodda Nagamangala
24175,12.87041,77.65830,New MICO Gate
24166,12.87795,77.62532,Beguru Lake
24195,12.98992,77.55545,Rajajinagara Old Police Station
24199,12.94204,77.75742,Janthamane
24160,12.87783,77.62549,Beguru Lake
24161,12.90247,77.62741,Deccan
39736,13.09928,77.57717,CS-Mother Dairy Cross Yelahanka
27189,12.85436,77.51004,Valley School Kanakapura Road
24196,12.98623,77.55636,Rama Mandira Rajajinagara
24201,12.94117,77.76421,Madhura Nagara
24159,12.87284,77.62465,Hanuman Temple Beguru
24167,12.82628,77.61565,Hullahalli Village
24210,12.93975,77.76039,Madhura Nagara Hostel
24217,12.73193,77.67082,Indlavadi Cross
24255,13.00621,77.70012,Devasandra
31625,12.95464,77.55713,Vittal Nagara
24215,12.72004,77.69048,Muthyalamadu Cross
22646,13.09580,77.57921,Yelahanka Satellite Town
24257,13.00442,77.70583,Chikka Devasandra KR Puram
24211,12.94196,77.75743,Janthamane
24258,13.00431,77.71002,Ayyappa Nagara Sadaramangala
24225,12.78661,77.63762,Jigani Bus Stand
24243,12.83155,77.69960,Ittina Neela Apartment
31650,12.75188,77.53480,Yanasandra
34364,12.86041,77.38347,Ramanayakana Thandya
24200,12.93980,77.76027,Madhura Nagara Hostel
24237,12.88719,77.60317,Govt Hospital Arakere
27834,13.15049,77.41184,Railway Gate Gollahalli
24277,12.77624,77.63610,Narasimha Temple
24274,12.94442,77.60309,MICO Factory Junction
24273,13.02003,77.55568,Yeshawanthapura Market
24272,13.02493,77.55751,Bombay Dyeing Yashwanthapura
24287,12.85737,77.63570,Vittasandra Bettadasanapura
24303,13.11823,77.68833,Dasanayakanahalli
24290,12.97511,77.47988,Bilikallu
24318,12.93140,77.76252,Surya Nagara Apartment
25653,12.89493,77.70109,Hadosiddapura
24291,12.97704,77.48040,BTS Layout Basaveshwaranagara
24309,12.72935,77.57047,Koratagere Doddy
24292,12.97868,77.47781,Bharath Nagara 2nd Stage
24286,12.86562,77.62950,NICE Bridge
24324,12.92269,77.80882,Sheganayakanahalli Cross
24331,12.93130,77.76268,Surya Nagara Apartment
24349,12.85724,77.63575,Vittasandra Bettadasanapura
24320,12.92787,77.77594,Nekkundi Dommasandra
24317,12.93238,77.76060,Vagdevi Vilas School
24326,12.92270,77.80893,Sheganayakanahalli Cross
24346,12.92585,77.54428,Srinivasa Kalyana Mantapa
24342,12.91353,77.54088,AGS Layout Cross
24340,12.85879,77.61186,Nobel Residency
