route_id,stop_id_list
7046,"['27263', '20985', '20981', '20939', '21195', '20727', '21232', '20941', '21718', '22243', '21812', '21746', '21118', '20808', '21197', '21066', '20607', '21188']"
7047,"['21188', '20608', '21009', '21198', '20778', '20809', '20933', '23318', '22678', '22348', '22240', '20986', '21557', '21231', '20725', '20696', '20982', '27263']"
7048,"['20921', '20981', '21259', '26121', '21869', '22585', '21704', '21859', '21912', '21801', '22378', '22318', '22401', '22596', '22135', '22172', '21656', '21976', '21966', '22326', '35837', '22383', '22600', '22461', '21667', '22540', '21777', '22125', '22429', '22187', '22366', '21847', '22556', '27778', '21739', '22088', '22514', '22182', '22458', '22267', '22185', '22644', '22641', '22643', '31172', '33453', '31579', '34203', '32135']"
7050,"['30211', '27578', '34897', '33454', '22184', '22644', '22641', '22643', '22183', '22266', '22457', '22181', '22513', '22087', '21740', '34294', '22555', '21846', '22365', '22186', '22430', '22126', '21778', '22541', '21666', '28167', '22601', '22382', '35838', '22327', '21963', '21975', '21657', '22173', '22136', '22597', '22402', '22319', '22379', '21802', '21911', '21857', '21706', '21868', '35138', '21258', '38026', '20983', '20697', '20922']"
7051,"['22046', '22049', '25997', '36152', '22057', '22055', '22157', '22455', '36723', '26503', '32761', '27447', '34283', '28752', '39026', '32841', '33396', '26487', '30494', '34988', '29519', '32845', '30214', '21888', '22508', '28739', '32711', '35642', '39575', '34361', '29631', '32002', '28005', '35537', '34406', '32172', '32170', '35470', '32687', '32458']"
7053,"['35535', '22555', '21846', '22365', '22186', '22430', '22126', '21778', '22541', '21666', '28167', '22601', '22382', '35838']"
7054,"['22199', '21231', '20725', '35383', '22197', '21259', '26121', '21869', '22585', '21704', '21859', '21912', '21801', '22378', '22318', '22401', '22596', '22135', '22172', '21656', '21976', '21966', '22326', '35837', '22383', '22600', '22461', '21667', '22540', '21777', '22125', '22429']"
7055,"['20944', '22242', '22239', '22346', '22224', '22433', '27289', '23483', '24044', '21447', '23691', '35099', '35199', '23694', '22745', '23575', '35076', '23577', '26015', '23145', '22749', '32994']"
7056,"['32994', '34431', '22763', '35232', '23147', '23870', '23871', '35126', '35959', '35202', '35203', '35204', '23653', '35147', '35205', '23702', '21544', '21446', '21563', '24269', '22434', '20968', '22445', '21718', '20986', '20945']"
7057,"['35535', '31848', '22087', '21740', '34294', '22555', '21846', '22365', '22186', '22430', '22126', '21778', '22541', '21666', '28167', '22601', '22382', '35838', '22327', '21963', '21975', '21657', '22173', '22136', '22597', '22402', '22319', '22379', '21802', '21911', '21857', '21706', '21868', '21173']"
7060,"['20944', '22242', '22239', '22346', '22224', '22433', '27289', '23483', '24044', '21447', '23691', '35099', '35199', '23694', '22745', '23575', '35076', '23577', '23578', '35120', '23145', '35109', '28325', '32565', '35522', '22823']"
7061,"['22822', '29473', '25148', '34547', '35232', '23147', '35156', '23870', '23871', '35126', '35959', '35202', '35203', '35204', '23653', '35147', '35205', '23702', '21544']"
7063,"['22199', '21231', '20726', '21193', '21125', '21194', '22279', '22058', '22287', '21864', '21914', '21917', '22178', '22336', '22316', '22193', '22003', '39489', '22021', '22001', '22627', '22260', '22668', '21038', '22215', '22557', '22487', '22412', '22578', '36312', '24198', '24199', '24200', '24201', '35291', '35293', '25606', '33990', '29868', '24771', '33987', '29545']"
7064,"['35458', '29109', '24771', '29868', '33989', '32786', '24207', '35293', '27183', '24209', '24210', '24211', '24212', '22582', '22829', '22413', '22488', '22558', '20959', '21037', '22662', '22261', '22628', '22002', '22022', '39490', '22004', '22194', '22485', '22337', '22179', '21915', '21913', '21865', '22288', '31011', '20970', '21126', '20727', '21232', '22199']"
7065,"['20623', '20897', '22134', '22404', '21979', '21841', '21843', '22198', '22571', '21659', '34271', '22573', '22376', '28772', '21823', '21825', '22077', '22122', '22373', '21754', '22466', '22113', '36259', '21094', '35721', '35386', '20627', '35390', '20604', '30476', '35388', '35432', '21086', '21207', '20908', '20910', '20828', '20733', '21168', '38784', '21566', '21621', '21589', '35402', '21468', '35399', '21466', '35913']"
7068,"['21172', '20857', '22253', '22256', '22756', '22287', '21864', '21914', '21917', '22178', '22336', '22316', '22193', '22003', '39489', '22021', '22001', '22627', '22260', '22668', '21038', '22215', '22557', '22487', '22412', '22578', '36312', '24198', '24199', '24200', '24201', '35291', '35293', '24205', '35292']"
7069,"['21465', '21467', '21477', '21469', '21551', '21590', '21622', '21284', '39288', '21169', '20734', '20829', '20911', '20909', '21208', '21087', '20954', '27956', '30477', '20605', '21142', '20628', '21063', '21095', '35360', '22112', '21665', '21753', '22372', '22121', '22076', '21824', '21820', '28771', '22375', '22572', '22395', '21661', '22568', '23736', '21842', '21840', '21978', '22403', '22133', '20896', '20624']"
7070,"['35292', '24207', '35293', '27183', '24209', '24210', '24211', '24212', '22582', '22829', '22413', '22488', '22558', '20959', '21037', '22662', '22261', '22628', '22002', '22022', '39490', '22004', '22194', '22485', '22337', '22179', '21915', '21913', '21865', '22755', '22693', '22255', '22252', '21173']"
7073,"['20921', '20981', '20939', '21195', '20726', '21193', '21125', '21194', '22279', '22058', '22287', '21864', '21914', '21917', '22178', '22336', '22316', '22193', '22003', '39489', '22021', '22001', '22627', '22260', '22668', '21038', '22215', '22557', '22487', '22412', '22578', '36312', '24198', '24199', '24200', '24201', '35291', '35293', '25606', '33990', '29868', '29866']"
7074,"['21172', '20857', '21520', '21574', '21193', '23674', '20927', '23640', '36140', '23675', '20968', '21067', '21118', '20808', '21197', '21066', '20607', '22334', '21709', '22310', '21961']"
7075,"['31958', '29868', '33989', '32786', '24207', '35293', '27183', '24209', '24210', '24211', '24212', '22582', '22829', '22413', '22488', '22558', '20959', '21037', '22662', '22261', '22628', '22002', '22022', '39490', '22004', '22194', '22485', '22337', '22179', '21915', '21913', '21865', '22288', '31011', '20970', '21126', '22667', '20725', '35383', '20922']"
7085,"['22199', '21231', '20726', '21193', '21125', '21194', '22279', '22058', '22287', '21864', '21914', '21917', '22178', '22336', '22316', '22193', '22003', '39489', '22021', '22001', '22627', '22260', '22668', '21038', '22215', '22557', '22487', '22412', '22578', '36312', '24198', '24199', '24200', '24201']"
7086,"['24209', '24210', '24211', '24212', '22582', '22829', '22413', '22488', '22558', '20959', '21037', '22662', '22261', '22628', '22002', '22022', '39490', '22004', '22194', '22485', '22337', '22179', '21915', '21913', '21865', '22288', '31011', '20970', '21126', '20727', '21232', '22199']"
7087,"['20921', '20938', '21175', '21130', '21076', '21019', '20698', '21254', '20695', '20820', '33931', '23528', '35107', '25432', '26250', '39009', '27854', '22643', '31172', '33453', '31579', '34203', '29626', '33030']"
7088,"['20944', '20987', '35139', '23666', '23825', '23661', '20965', '21064', '35108', '22744', '35767', '22745', '23575', '35076', '23577', '23578', '35120', '23145', '35109', '22749', '23584', '35161', '23586', '23587', '23588', '35130', '22752', '35093', '35062', '23060', '23779', '23780', '23781', '35145', '23783', '35054', '23785']"
7089,"['26090', '35633', '27578', '34897', '33454', '22184', '34330', '35106', '35376', '35685', '35273', '35129', '28995', '25816', '20694', '21253', '20699', '21018', '21075', '21129', '23354', '35303', '20703', '20922']"
7090,"['22757', '35280', '24353', '35140', '24131', '24132', '24133', '24134', '35281', '35133', '22760', '35230', '23863', '23864', '23865', '35231', '23867', '22763', '35232', '23147', '35156', '23870', '23871', '35233', '23873', '23874', '22768', '35057', '21065', '20966', '22929', '23922', '20967', '21232', '20945']"
7091,"['22003', '39489', '22021', '22001', '22627', '22260', '22668', '21038', '22215', '22557', '22487', '22412', '22578', '36312', '24198', '24199', '24200', '24201', '35291', '35293', '24205', '25606', '33990']"
7093,"['33989', '32786', '24207', '35293', '27183', '24209', '24210', '24211', '24212', '22582', '22829', '22413', '22488', '22558', '20959', '21037', '22662', '22261', '22628', '22002', '22022', '39490', '22004']"
7095,"['21172', '20857', '22253', '22256', '22756', '22287', '21864', '21914', '21917', '22178', '22336', '22316', '22193', '22003']"
7096,"['32515', '25050', '32518', '22628', '22002', '22022', '39490', '22004', '22194', '22485', '22337', '22179', '21915', '21913', '21865', '22755', '22693', '22255', '22252', '21173']"
7098,"['32515', '25047', '32518', '22260', '22668', '21038', '22215', '22557', '22487', '22412', '22578', '22581', '22579', '31562', '22611', '32798', '35146', '37151']"
7100,"['31927', '29805', '20613', '39679', '35395', '21011', '21266', '20997', '20976', '21103', '20586', '29788', '21072', '20776', '20629', '22901', '21051', '21008', '20811', '20752', '20991', '20971', '35073', '24239', '22699', '23356', '23235', '22585', '21805', '21868', '20855', '21173']"
7101,"['24827', '22918']"
7102,"['24180', '24827']"
7103,"['22640', '22643', '31172', '33453', '31579', '34203', '29626', '33030', '29992', '33001', '34626', '31981', '31590', '24574', '28956', '26177', '34774', '34443', '29465', '35728', '33323', '29620', '32051', '34208', '32476', '32286', '28143', '25887', '24922', '24936', '32458', '32461']"
7104,"['32462', '24931', '32463', '32454', '25886', '34466', '24537', '24967', '34209', '30042', '35638', '33324', '35729', '35529', '28088', '26856', '33055', '33911', '32304', '30568', '27274', '29914', '34627', '33002', '32026', '26090', '35633', '27578', '34897', '33454', '22184', '22644', '22641']"
7107,"['20921', '20938', '21175', '21130', '21076', '21019', '20698', '21254', '20695', '20820', '20822', '20919', '22593', '20998', '36305', '22383', '22600', '22461', '21667', '34790', '35507']"
7108,"['37944', '25816', '20694', '21253', '20699', '21018', '21075', '21129', '24241', '21174', '35303', '20703', '20922']"
7116,"['21886', '35933', '22086', '22085', '22417', '22415', '22633', '22419', '22421', '21692', '22359', '36255', '36246', '22270', '36254', '22071', '22273', '22090', '22083', '22298', '21863', '21857', '21706', '21868', '20855', '21173']"
7117,"['21695', '22420', '22418', '22632', '22414', '22416', '22084', '20863', '22207', '22203', '22204']"
7120,"['21081', '21023', '20825', '20826', '21055', '21000', '20609', '22524', '22680', '22681', '22682', '32028', '26636', '22684', '22685', '22686']"
7126,"['22687', '22695', '22688', '22689', '29996', '22690', '22691', '22692', '21206', '26277', '32914', '33862', '33739', '38616', '38617', '21055', '20827', '20824', '21024', '21080']"
7130,"['22687', '22695', '22688', '22689', '29996', '22690', '22691', '22692', '21205', '20936', '21203', '20905', '20929', '20599', '20976', '21102', '38800', '20559', '20585', '20578', '21026', '21071', '22698', '20982', '27263', '20985', '20697', '20922']"
7138,"['35746', '36370', '36369']"
7143,"['22673', '22358', '21694', '20914', '31971', '34444', '31277', '20635', '21061', '26771', '25560', '24153']"
7145,"['22353', '34650', '35814', '33769', '26421', '28482', '33768', '26035', '30331', '26047', '28464', '26070', '25385', '32917', '26564', '31044', '25362', '33772', '24682', '33926', '34914', '33127', '25324', '32150', '21610']"
7147,"['21609', '30241', '32642', '33128', '31561', '39628', '28983', '32362', '33773', '32659', '33469', '34649', '25875', '32669', '33010', '33662', '32996', '32195', '32990', '34821', '33671', '34584', '28675', '35813', '26567', '27411']"
7148,"['21259', '22253', '22256', '35306', '21093', '20805', '20741', '20672', '22527', '21060', '20634', '20656', '21229', '20863', '22205', '22207', '24255', '24256', '24257', '24258', '35307']"
7149,"['36367', '35733']"
7150,"['35733', '36367']"
7151,"['22199', '21231', '20726', '21193', '21125', '21194', '22279', '22058', '22287', '21864', '21914', '21917', '22178', '22336', '22316', '22193', '22003', '39489', '22021', '22001', '22627', '22260', '22668', '21038']"
7152,"['21037', '22662', '22261', '22628', '22002', '22022', '39490', '22004', '22194', '22485', '22337', '22179', '21915', '21913', '21865', '22288', '31011', '20970', '21126', '20727', '21232', '22199']"
7153,"['37149', '35260', '21997', '22612', '34913', '35628']"
7154,"['29634', '36306', '22611', '32798', '35146', '37151']"
7155,"['20870', '21210', '27085', '34264', '28442', '28964', '34226', '35519', '28443']"
7157,"['20921', '20981', '20939', '21195', '20726', '21193', '21125', '21194', '22279', '22058', '22287', '21864', '21914', '21917', '22178', '22336', '22316', '22193', '22003', '39489', '22021', '22001', '22627', '22260', '22668', '21038', '22215', '22557', '22487', '22412', '22578', '22581', '22579', '34913', '35628']"
7158,"['35746', '36377']"
7159,"['28443', '29476', '34225', '33916', '33651', '27712', '21236', '20870']"
7160,"['22353', '34136', '33158', '34135', '32126', '33771', '34140', '34693', '33352', '35032', '31651', '31652', '34501', '32148', '33708', '33744', '33661', '34451', '36375', '32775', '36373', '36371']"
7161,"['29634', '34913', '22580', '22582', '22829', '22413', '22488', '22558', '20959', '21037', '22662', '22261', '22628', '22002', '22022', '39490', '22004', '22194', '22485', '22337', '22179', '21915', '21913', '21865', '22288', '31011', '20970', '21126', '22667', '20725', '35383', '20922']"
7162,"['20921', '20981', '20939', '21195', '20726', '21193', '21125', '21194', '22279', '22058', '22287', '21864', '21914', '21917', '22178', '22336', '22316', '22193', '22003', '39489', '22021', '22001', '22627', '22260', '22668', '21038', '22215', '22557', '26437', '29277']"
7163,"['36372', '36374', '25585', '36376', '28108', '28462', '28627', '28545', '30235', '28220', '35030', '31653', '30812', '26662', '27424', '28680', '30189', '27413', '30415', '34833', '22353']"
7165,"['34080', '22488', '22558', '20959', '21037', '22662', '22261', '22628', '22002', '22022', '39490', '22004', '22194', '22485', '22337', '22179', '21915', '21913', '21865', '22288', '31011', '20970', '21126', '22667', '20725', '35383', '20922']"
7166,"['29277', '22487', '22412', '22578', '22581', '22579', '31562', '22611', '32798', '35146', '37151']"
7167,"['37149', '35146', '21997', '22612', '34913', '22580', '22582', '22829', '22413', '26437', '29277']"
7169,"['37149', '35260', '21997', '22612', '34913', '22580', '22582', '22829', '22413', '22488', '22558', '20959', '23320', '23321']"
7173,"['28443', '29476', '34225', '33916', '33651', '27712', '21236', '21209', '20867', '21211', '20593', '21278', '20620', '20678', '21154', '21156', '20872', '21108', '20718']"
7174,"['21288', '20791', '21131', '21016', '20790', '20723', '21189', '21082', '20867', '21211', '20593', '21278', '20620', '20678', '21154', '21156', '20872', '21108', '20718']"
7175,"['20717', '21109', '20873', '21157', '21155', '20676', '33918', '20619', '21279', '20594', '21212', '20870', '21210', '27085', '34264', '28442', '28964', '34226', '35519', '28443']"
7176,"['21545', '21543', '21445', '21449', '21148', '20624', '20897', '22134', '22404', '21979', '21841', '21843', '22198', '22571', '21659', '34271', '22573', '22376', '28772', '21823', '21825', '22077', '22122', '22373', '21754', '22466', '22113', '20926', '20925', '21094', '20782', '20882', '22165', '21110', '22167', '20923', '22665']"
7177,"['21172', '20857', '22253', '22256', '35306', '21093', '20805', '20741', '20672', '22527', '21060', '20634', '20656', '21229', '20863', '22205', '22207', '22203', '22536', '21756', '22496', '33899', '21851', '23219', '24455', '21715', '36723', '26503', '32761', '27447', '34283', '28752', '39026', '32841', '33396', '26487', '30494', '34988', '29519', '32845', '30214']"
7178,"['20925', '35360', '22112', '21665', '21753', '22372', '22121', '22076', '21824', '21820', '28771', '22375', '22572', '22395', '21661', '22568', '23736', '21842', '21840', '21978', '22403', '22133', '20896', '20623', '21149', '21448', '21444', '21542', '21544']"
7179,"['21788', '25730', '35481', '31464', '33190', '34615', '30906', '25722', '39027', '33809', '27752', '34151', '25553', '34621', '21790', '21714', '21830', '21680', '21850', '28932', '22495', '21755', '22535', '22202', '22206', '22204', '20864', '21228', '20657', '20635', '21061', '20862', '20671', '20742', '20806', '20807', '20969', '22255', '22252', '21173']"
7180,"['21080', '20566', '20684', '21068', '21136', '21236', '21209', '20867', '21211', '20593', '21278', '20620', '20678', '21154', '21156', '20872', '21108', '20718']"
7181,"['20718', '21109', '20873', '21157', '21155', '20676', '20619', '21279', '20594', '21212', '20869', '21083', '21190', '38803', '20724', '20789', '21017', '21132', '20792', '24016']"
7182,"['20718', '21109', '20873', '21157', '21155', '20676', '33918', '20619', '21279', '20594', '21212', '20870', '21210', '21237', '21137', '21069', '20685', '20567', '21114', '21080']"
7183,"['21229', '20863', '22207', '22203', '22206', '22204', '20864', '21886']"
7184,"['21172', '20857', '21520', '21574', '21193', '23674', '20927', '23640', '36140', '23675', '20968', '21067', '21118', '20808', '21197', '21066', '22512', '21717', '22472', '22044', '22345', '22675']"
7186,"['22675', '32685', '21717', '22511', '21009', '21198', '20778', '20809', '20933', '23318', '22678', '22347', '38846', '22291', '23666', '36141', '23667', '20928', '21125', '21194', '23433', '21608', '21572', '21173']"
7189,"['22206', '22204', '20864', '21228', '20657', '20635', '21061', '20862', '21772', '22388', '26134', '25230', '25137', '21924']"
7190,"['22395', '21661', '24342', '24343', '24344', '24346', '23965', '20876', '20843', '20845', '22675']"
7191,"['22675', '20842', '20875', '23965', '23966', '23968', '35090', '23014', '21659', '34271']"
7192,"['22353', '21647', '22534', '22618', '22367', '21774', '22613', '21664', '21889', '21873', '38538', '21639', '22241', '22232', '22537', '22233', '21644', '22107', '21838', '22263', '22622', '21877', '20594', '21212', '20869', '21083', '21190', '38803', '20724', '20789', '21017', '21132', '20792', '24016', '21214', '20573', '20564', '20562', '20589', '20989', '20971', '35073', '24239', '22699', '21217', '27263']"
7193,"['21923', '39474', '21921', '33037', '22389', '35957', '22527', '21060', '20634', '20656', '21229', '20863', '22207']"
7194,"['21172', '20857', '21520', '21574', '21193', '23674', '20927', '23640', '36140', '23675', '20968', '21067', '21118', '20808', '21197', '21066', '22512', '21717', '22472', '22044', '20843', '20845', '22042']"
7195,"['22043', '20844', '22345', '22045', '22471', '21717', '22511', '21009', '21198', '20778', '20809', '20933', '23318', '22678', '22347', '22225', '22291', '23666', '36141', '23667', '20928', '21125', '21194', '23433', '21608', '21572', '21173']"
7197,"['36379', '36283']"
7202,"['22569', '22393', '22398', '22159', '22623', '22588', '27698', '22586', '35345', '39690', '22188', '22507', '22015', '21964', '23488', '35344', '23465', '35804', '35342', '23588', '35130', '22752', '35134', '35341', '23493', '35340', '35339', '24141', '35282', '24143', '24144', '24145', '24289', '24348', '35338', '23497', '35337', '21283', '20663', '21180', '20773']"
7203,"['23991', '23992', '20662', '21282', '24722', '29372', '27019', '24288', '24347', '24157', '23996', '23771', '35172', '24338', '29763', '25910', '23954', '24701', '35245', '22760', '35230', '23863', '29970', '35063', '23461', '28166', '31616', '21965', '22016', '22506', '22189', '33557', '27823', '22587', '35346', '22589', '22624', '22160', '34276', '22394', '22570']"
7206,"['26840', '35489', '29980', '35523', '30642', '31242', '34308', '29086', '26006', '28031', '21694']"
7208,"['21695', '34419', '32982', '33975', '34309', '33576', '30642', '29472', '32021', '29511', '34768']"
7209,"['21080', '20566', '20684', '21068', '21136', '21236', '21209', '22091', '21689', '22484', '22066', '22143', '31054', '34701', '30714', '34846', '29431', '35562', '29430']"
7210,"['32515', '25047', '25364', '32518', '22628', '22002', '22022', '39490', '22004', '22194', '22485', '22337', '22179', '35940', '22361', '26131', '22000', '22389', '35957', '22527', '21060', '20634', '20656', '21229', '21112', '20615', '20977', '20774', '20762', '20912', '25050', '32516']"
7213,"['21886', '35933', '20863', '22207', '22203', '22206', '22204', '20864', '21229']"
7214,"['21229', '20863', '22207', '22203', '22206', '22204', '20864', '21886']"
7215,"['24843', '36727']"
7216,"['22206', '24843']"
7219,"['22199', '21231', '20725', '35383', '20922', '20702', '20988', '20590', '20561', '20570', '20574', '21213', '36187', '22564', '21691', '21900', '22307', '22277', '21968', '20636', '22519', '31947', '22034', '21946', '21940', '22144', '31054', '34701', '30714', '34846', '29431', '35562', '34423', '33464', '25309', '24792', '20717']"
7220,"['20718', '32409', '32635', '33464', '28041', '29430', '35561', '31636', '33297', '26683', '33474', '22143', '21939', '35214', '35215', '35683', '39538', '20637', '21968', '33881', '22306', '21899', '21690', '22647', '21214', '20573', '20564', '20562', '20589', '20989', '20971', '26782', '29506', '20981', '20939', '21195', '20727', '21232', '22199']"
7221,"['37149', '35260', '21997', '22612', '34913', '22580', '22582', '22577', '21942', '21784', '22621', '22442', '34847', '25152']"
7222,"['35571', '34439', '34052', '25894', '34131', '25559', '32632', '26129', '34597', '33363', '35015', '32651', '35468', '29520', '29518', '31588', '22966', '35437', '26786', '31583', '34966', '31500', '21475']"
7223,"['25152', '31635', '22441', '22620', '21783', '21941', '22578', '22581', '22579', '31562', '22611', '32798', '35146', '37151']"
7225,"['21474', '34956', '31490', '26786', '29566', '22965', '34888', '35482', '35480', '29534', '25345', '31425', '30831', '26448', '33035', '25303', '32763', '34132', '25894', '34052', '28076', '35572']"
7226,"['20925', '22113', '33534', '34678', '33564', '28484', '32654', '32327', '32645', '33811', '21724', '38361', '22409', '21983', '38363', '21910', '39688', '38359', '35993', '22188', '22507', '22015', '21964', '23488', '35344', '23465', '35804', '35342', '23588', '35130', '22752', '35134', '35341', '23493', '35340', '35339', '24141', '35282', '24143', '24144', '24145', '24289', '24348', '35338', '23497', '35337', '21283', '20663', '21180', '20773']"
7227,"['23991', '23992', '20662', '21282', '24722', '29372', '27019', '24288', '24347', '24157', '23996', '23771', '35172', '24338', '29763', '25910', '23954', '24701', '35245', '22760', '35230', '23863', '29970', '35063', '23461', '28166', '31616', '21965', '22016', '22506', '22189', '35374', '38358', '39689', '21909', '38362', '21982', '22408', '38360', '21723', '28759', '25332', '24613', '25351', '33672', '31217', '26633', '31167', '22113', '20925']"
7228,"['21081', '21023', '20825', '20826', '21054', '21000', '20609', '21206', '26277', '21530']"
7230,"['21474', '34956', '31490', '34893', '26786', '29566', '22965', '34888', '35482', '35480', '29534', '25345', '31425', '30831', '26448', '33035', '25303', '32763', '34132', '25894', '34052', '28076', '35572', '20594', '21212', '20869', '21084']"
7231,"['20867', '21211', '35570', '35572', '34439', '34052', '25894', '34131', '25559', '32632', '26129', '34597', '33363', '35015', '32651', '35468', '29520', '29518', '31588', '22966', '35437', '26786', '31583', '31490', '31500', '21475']"
7232,"['20921', '20981', '20939', '21195', '20727', '21232', '20941', '22243', '21812', '21746', '23728', '20808', '29578', '34884', '33060', '33589', '31628', '31865', '20916', '35929', '22726', '22727']"
7233,"['22727', '35930', '35772', '20917', '31866', '31628', '33590', '33057', '35690', '34519', '22511', '21009', '21198', '20778', '20809', '20933', '21119', '20644', '20709', '20986', '21557', '21231', '20725', '35383', '20922']"
7234,"['22395', '21661', '22568', '23736', '21842', '21840', '21978', '22403', '22133', '20896', '20623', '22062', '21879', '22635', '21636', '22342', '22505', '22294', '22445', '21718', '20986', '20945']"
7236,"['21080', '20566', '20684', '21068', '21136', '21236', '21209', '20867', '21211', '35571']"
7239,"['21172', '20857', '22253', '22256', '35306', '21093', '20805', '20741', '20672', '22527', '21060', '20634', '20656', '21229', '20863', '22205', '22207', '24255', '24256', '24257', '24258', '35307']"
7241,"['35307', '23238', '24260', '24261', '24262', '22206', '22204', '20864', '21228', '20657', '20635', '21061', '20862', '20671', '20742', '20806', '20969', '22255', '22252', '21173']"
7242,"['22395', '21661', '22568', '23736', '21842', '21840', '21978', '22403', '35196', '24962', '20756', '35772']"
7243,"['35759', '36384']"
7249,"['36283', '36379']"
7254,"['35571', '34439', '34052', '25894', '34131', '25559', '32632', '26129', '34595', '34996', '28270', '25326']"
7255,"['32643', '34524', '31454', '33035', '25303', '32763', '34132', '36387', '28076', '35572']"
7259,"['22199', '21231', '20725', '20696', '20982', '21216', '24241', '21174', '35303', '20702', '20988', '20590', '20561', '20570', '20574', '21213', '36187', '22564', '21691', '21900', '22307', '22277', '21968', '20636', '22519', '31947', '22034', '21946', '21940', '22144', '31054', '34701', '30714', '34846', '29431', '35562', '34423', '33464', '25309', '24792', '20718']"
7262,"['20717', '32409', '32635', '33464', '28041', '29430', '35561', '31636', '33297', '26683', '33474', '22143', '21939', '35214', '35215', '35683', '20637', '21968', '33881', '22306', '21899', '21690', '22647', '21214', '20573', '20564', '20562', '20589', '20989', '20971', '35073', '24239', '22699', '21217', '27263', '20981', '20939', '21195', '20727', '21232', '22199']"
7263,"['20921', '20603', '35303', '20702', '20988', '20590', '20561', '20570', '20574', '21213', '36187', '22564', '21691', '21900', '22307', '22277', '21968', '20636', '22519', '31947', '22034', '21946', '21940', '22144', '31054', '34701', '30714', '34846', '29431', '35562']"
7264,"['29430', '35561', '31636', '33297', '26683', '33474', '22143', '21939', '35214', '35215', '35683', '39538', '20637', '21968', '33881', '22306', '21899', '21690', '22647', '21214', '20573', '20564', '20562', '20589', '20989', '20971', '20703', '20922']"
7265,"['29430', '35561', '31636', '33297', '26683', '33474', '22144', '22065', '22483', '21688', '20870', '21210', '21237', '21137', '21069', '20685', '20567', '21114', '21081']"
7266,"['21216', '23356', '21130', '29789', '29391', '21213', '36187', '22564', '21691', '21900', '22307', '22277', '21968', '20636', '22519', '31947', '22034', '21946', '21940', '22144', '31054', '34701', '30714', '34846', '29431', '35562']"
7267,"['29430', '35561', '31636', '33297', '26683', '33474', '22143', '21939', '35214', '35215', '35683', '20637', '21968', '33881', '22306', '21899', '21690', '22647', '21214', '35603', '20633', '21129', '24174', '21217', '20985', '20697', '20922']"
7269,"['21711', '22459', '35926', '22101', '22638', '22284', '22190', '38358', '39689', '21909', '38362', '21982', '22408', '35625', '25332', '24613', '34574']"
7277,"['21080', '21114', '20566', '20684', '21068', '21136', '27085', '34264', '28442', '28964', '34226', '35519', '28443']"
7278,"['28443', '29476', '34225', '33916', '33651', '27712', '21237', '21137', '21069', '20685', '20567', '21114', '21080']"
7279,"['27263', '24241', '21174', '28295', '20702', '20988', '20590', '20561', '20570', '20574', '21213', '21288', '20791', '21131', '21016', '20790', '20723', '21189', '21082', '20867', '21211', '20593', '21278', '20620', '20678', '21154', '21156', '20872', '21108', '20718', '39482', '32575', '21187', '21220', '21221', '33416', '21223', '20847', '21222', '20832', '20833']"
7280,"['21279', '20594', '21212', '20869', '21083', '21190', '38803', '20724', '20789', '21017', '21132', '20792', '24016', '21214', '20573', '20564', '20562', '20589', '20989', '20971', '35073', '24239', '22699', '24174', '21217', '27263', '20985', '20697', '20922']"
7281,"['20870', '21210', '27085', '34264', '28442', '28964', '34226', '29476', '39199']"
7282,"['20921', '20938', '21175', '21130', '21076', '21019', '20698', '21254', '20695', '20820', '33931', '23528', '32166', '31884', '35173', '24105', '35272', '35834', '27257', '35071', '35096', '33198', '35158', '35268']"
7283,"['39199', '29476', '34225', '33916', '33651', '27712', '21236', '20870']"
7285,"['35268', '24098', '35269', '24100', '24101', '38165', '26251', '26249', '24105', '35173', '35273', '35129', '28995', '37944', '25816', '20694', '21253', '20699', '21018', '21075', '21129', '21174', '35303', '20703', '20922']"
7286,"['35751', '21531', '21616', '21536', '21617', '21615', '21614', '21607', '21507', '39483', '20718', '21109', '20873', '21157', '21155', '20676', '20619', '21279', '20594', '21212', '20870', '21210', '21237', '21137', '21069', '20685', '20567', '21114', '21080']"
7289,"['35866', '21211', '35570', '24818', '23313', '28839', '24566', '26340', '23084', '28598', '26844', '33723', '33748', '33752', '27490', '39644', '32094', '28775', '26910', '29219', '33528', '31536', '36392']"
7290,"['36392', '34931', '33527', '34048', '26910', '33819', '32093', '39643', '34168', '33752', '22241', '22232', '22537', '22233', '21644', '22107', '21838', '22263', '22622', '21877', '20594', '21212', '35866']"
7291,"['21172', '22068', '21869', '22585', '24018', '24019', '24020', '23341', '23342', '23343', '23344', '21096', '21246', '20701', '21254', '20695', '20820', '33931', '23528', '32166', '31884', '35173', '24105', '35272', '35834', '27257', '35071', '35096', '33198', '35158', '33199']"
7292,"['36393', '36394']"
7293,"['33199', '24098', '35269', '24100', '24101', '38165', '26251', '26249', '24105', '35173', '35273', '35129', '28995', '25816', '20694', '21253', '20700', '21247', '23786', '23787', '23788', '23789', '24172', '23790', '23791', '23792', '21805', '21868', '20855', '21173']"
7294,"['36394', '36393']"
7295,"['21172', '22068', '21869', '22585', '21704', '21859', '21944', '21912', '21801', '22378', '22318', '22401', '22596', '22135', '22172', '21656', '21976', '21966', '22326', '36305', '22383', '22600', '22461', '21668', '21667', '22540']"
